video_id,country,category,days_trending,best_rank,peak_views,peak_likes
sSNkSLc-3JE,IN,Gaming,2,15,991929,11980
sTKprISDMqo,GB,Other,1,32,63980,2336
sTLo5mpHQ48,US,Other,1,30,503579,9138
sTQZ33qNgoo,IN,Gaming,2,18,799622,17188
sUE7P2B42jM,GB,Music,2,13,50236,2759
sUMHHA2b8WA,GB,Movie/TV Trailer,1,44,104687,424
sUU12YXrNmg,IN,Other,1,42,58243,328
sVCrTJdNtSs,GB,Movie/TV Trailer,1,8,1049548,12930
sVCrTJdNtSs,IE,Movie/TV Trailer,2,23,1928588,20781
sVCrTJdNtSs,US,Movie/TV Trailer,1,10,1068537,13195
sXj2OIEOFq0,GB,Movie/TV Trailer,1,17,16404,305
sYHXqJs4oao,US,Other,1,31,243109,1876
sZ92YLUwSYQ,IN,Music,3,16,563827,29893
sZLDj2FiT7g,GB,Movie/TV Trailer,1,14,30511,923
s_yDoH760sc,GB,Other,1,26,205730,8375
s_yDoH760sc,US,Other,1,49,215793,8632
sbLybLkuxLA,GB,Movie/TV Trailer,1,40,43876,2749
scE8bWiQttE,IN,Other,1,3,1398517,9957
scv5p8rG4I8,US,Other,1,34,88695,516
scywbD81O7k,GB,Other,1,35,258145,16436
scywbD81O7k,IE,Other,3,24,374388,19567
sdYe9bsAmws,GB,Other,2,7,405586,6395
sdiqA9ratuw,US,Other,1,27,0,0
seSpPPKnpmY,IN,Other,1,9,1478300,87198
se_k3f6EXQQ,GB,Movie/TV Trailer,1,22,30775,357
sg7zbi0N-Q8,US,Other,1,39,0,0
sgRVTX4sVO0,IN,Movie/TV Trailer,2,13,439349,34203
shNf0QBXYjw,IN,Gaming,1,33,1171927,2501
shkhWL9eLek,GB,Sports,1,9,633141,38253
shkhWL9eLek,US,Sports,2,12,1210684,58189
shlFrEGeGwI,GB,Sports,1,14,2478754,132574
shlFrEGeGwI,IE,Sports,12,3,5318424,203396
shlFrEGeGwI,US,Sports,1,11,2511149,133418
siqwas_t1yc,IN,Other,3,15,1673776,50163
siu57Nwf6Yo,IN,Other,2,36,187157,533
sj-4JSfjkvM,IN,Other,1,40,415251,21847
sjbg-LalSXg,GB,Movie/TV Trailer,1,47,33989,2938
sjbxAmVYJb0,GB,Other,1,47,119959,5885
sjbxAmVYJb0,US,Other,1,23,127556,6063
skQgaugcKVQ,GB,Gaming,1,15,721520,50555
skQgaugcKVQ,IE,Gaming,3,21,1066190,62632
skYIjFY_jUQ,IN,Music,1,35,108675,1703
smHQJlXfZt8,IN,Gaming,3,9,5084924,8149
smfHL8sgBEU,GB,Movie/TV Trailer,1,47,1865639,16468
smfHL8sgBEU,IN,Movie/TV Trailer,1,8,1872457,16520
smh9xNiAgro,US,Other,1,44,122620,6428
snJhAkDuEHs,US,Other,2,48,549868,3774
spUNY4kcr_4,GB,Other,1,32,759720,24947
spUNY4kcr_4,US,Other,1,29,797788,25774
spmg52jNesA,GB,Other,1,20,412709,9257
sq7rCGuHGwc,GB,Other,1,17,281532,4630
sq7rCGuHGwc,US,Other,1,41,291931,4768
sqAsEf1lAig,GB,Music,1,36,289175,1215
sqWUDQloQm8,GB,Other,1,32,33022,1686
sqWUDQloQm8,US,Other,1,26,42023,1772
sqc-ZgRPtEA,US,Other,1,41,218981,4766
sqrXF-2cfyM,GB,Other,1,48,418889,23688
sqrXF-2cfyM,US,Other,1,23,436992,24425
srIxA3Ig24k,US,Other,1,43,134245,6299
stzDlbcn5Qc,US,Other,1,25,0,0
suKMNT8-yew,GB,Other,1,15,530050,16236
suKMNT8-yew,IE,Other,1,33,530301,16242
suKMNT8-yew,US,Other,1,46,532463,16275
sv6LFf4eANw,GB,Other,2,9,2883764,81241
sv6LFf4eANw,US,Other,3,9,2910078,81540
svP7TGp9AMY,GB,Other,1,39,214241,2249
svP7TGp9AMY,IN,Other,1,45,215299,2252
svQ3qHD9Kvw,GB,Other,1,15,25786,979
svd46qvaWds,GB,Music,1,33,34181,85
sw1YLrdaUnA,GB,Other,1,37,481090,136433
sw1YLrdaUnA,US,Other,1,39,488848,137943
swIRnfGvlwE,IN,Movie/TV Trailer,1,46,22095,1042
sxIxOZnkPoc,US,Movie/TV Trailer,1,38,198059,16945
sxhUs4UTS2Y,GB,Other,1,7,71181,4869
syBtRf69q6s,GB,Movie/TV Trailer,2,20,1542920,49685
syBtRf69q6s,IE,Movie/TV Trailer,11,23,2519677,60953
syBtRf69q6s,IN,Movie/TV Trailer,5,5,2155204,57568
syGj73gnM9A,US,Other,1,36,217537,7720
syg8WESASEw,IN,Sports,1,35,1009092,1490
t-1Z5hoWMp0,US,Music,3,7,282790,18043
t-Q60OfC27A,IN,Sports,1,32,914974,1605
t01IDTOBCJk,US,Other,1,38,0,0
t0pDHlW0PUM,GB,Other,1,43,20469,605
t0uuQOvOFFA,IN,Other,4,13,1559996,7621
t186xZeakj0,IN,Gaming,2,6,1150083,15608
t1TuBntVQdg,GB,Music,2,10,439841,1231
t1TuBntVQdg,US,Music,2,1,1019646,2194
t2DkunISJx4,IN,Other,3,7,577022,14946
t2MURAWdTWg,GB,Other,1,10,40990,2751
t3gRf_t_DZ8,US,Other,1,47,0,0
t3wTtfen5vo,US,Other,1,44,0,0
t3x8Fiapwsw,GB,Reaction,1,17,58726,3718
t3x8Fiapwsw,US,Reaction,1,20,60087,3757
t4rCfjmgV-M,GB,Sports,1,12,208647,4027
t5PX-kYyz3g,US,Other,1,24,0,0
t5iUn3t5v7g,IN,Other,2,30,139473,335
t5pZ-BYxLcU,GB,Reaction,1,47,109782,3898
t5pZ-BYxLcU,US,Reaction,1,50,113915,4041
t6StVXWM6p0,IN,Music,3,16,507871,21709
t6qG7G1rpzA,IN,Gaming,1,3,1982781,121831
t704cGN3tiA,US,Movie/TV Trailer,1,49,71612,2249
t7sjizadpLs,IN,Movie/TV Trailer,2,41,738815,4804
t8FXlgQZV2E,US,Gaming,1,29,305544,18477
t8eXP3Apfac,GB,Movie/TV Trailer,2,8,313532,15503
t8eXP3Apfac,IE,Movie/TV Trailer,5,32,444289,19807
t8eXP3Apfac,US,Movie/TV Trailer,1,5,199219,10422
t9Ae5hF3VzY,GB,Other,1,42,249208,14015
t9Ae5hF3VzY,US,Other,1,15,266263,14370
t9Ayd0TgxFw,GB,Music,1,4,1911863,119010
tAfn6RV5rxY,US,Music,1,30,19098,2432
tB93gfKocK4,GB,Music,2,7,2019527,119810
tBmzzEst31o,GB,Music,1,28,112102,14261
tBwmnHmZ8yY,US,Other,1,34,0,0
tClfXBIZzoM,IN,Movie/TV Trailer,1,44,45335,467
tD1HclUsKdM,IN,Other,1,3,3999637,96289
tD9FPjs5Sko,US,Other,1,35,0,0
tE6JdwtCZ2o,GB,Other,2,16,1148112,34714
tEAB0rFPUHU,IN,Gaming,2,29,298020,5535
tEiN7rkGztA,GB,Other,1,22,93566,11764
tEiN7rkGztA,US,Other,1,19,101632,12224
tEkEYDcWpLY,IN,Gaming,1,15,354118,20646
tFaGAeS_Ov4,GB,Music,1,4,267840,1014
tFsurQyCb5I,GB,Movie/TV Trailer,1,20,40435,1489
tFvfmT7hkKU,US,Other,3,10,197134,22787
tHOjI4hZwrU,GB,Other,1,35,84793,2828
tHPWWjHGCLo,US,Music,1,47,135232,17038
tHqKqQgtVVw,US,Other,1,44,128676,7212
tIDG9FwVXMo,US,Gaming,1,48,137371,6647
tIII7dLs_aA,GB,Music,1,3,6359,526
tIiSJGv28LY,GB,Other,1,33,79349,1605
tIrSixXFPPg,IN,Movie/TV Trailer,2,39,64092,606
tJKgA2JTBV0,GB,Sports,1,33,164016,2561
tJSiJRPTPnM,IN,Movie/TV Trailer,3,26,534908,19366
tJaVu6rD2VU,US,Other,1,3,0,0
tKSqYPOTgcE,US,Reaction,1,42,187986,9167
tKd_lEBxY1Y,GB,Music,1,28,401575,2674
tKd_lEBxY1Y,US,Music,1,24,417832,2760
tL2nzLFIcXg,GB,Movie/TV Trailer,2,2,376405,18125
tL2nzLFIcXg,IE,Movie/TV Trailer,6,20,486025,19691
tL_WP0rLKYw,IN,Music,1,7,128913,781
tLvCkYq2RvE,GB,Other,1,12,164288,12233
tLvCkYq2RvE,IE,Other,2,27,294179,17309
tLvCkYq2RvE,IE,Other,1,42,351084,19004
tM6AyDw0p34,IN,Gaming,1,41,95822,0
tMOQ_lII7Ao,US,Other,1,34,699675,29100
tNV9dzhZY88,US,Gaming,1,15,333496,25730
tNiJfttL2hM,GB,Movie/TV Trailer,1,44,23808,561
tNnPRjAGfeA,GB,Other,1,44,246312,3622
tOQ6HAIOew8,US,Other,1,35,0,0
tOidPCQS78U,IE,Gaming,1,45,280980,1234
tOidPCQS78U,US,Gaming,1,17,282753,1234
tP3h0iP8OY8,GB,Challenge/Stunt,1,28,413642,32008
tQYG3vSMUms,GB,Music,1,37,37640,6440
tQYG3vSMUms,US,Music,1,18,41130,6614
tQcNSJc8gEg,GB,Movie/TV Trailer,1,20,51965,3129
tQx8GBF9Sq4,GB,Other,1,15,364876,3222
tRVxQ7VLmHI,GB,Gaming,1,12,372178,8330
tRVxQ7VLmHI,IE,Gaming,1,39,372416,8331
tRVxQ7VLmHI,US,Gaming,1,50,374553,8359
tS6aQywLKds,IN,Sports,1,20,1707742,3523
tSPjFZ5EVbM,IN,Gaming,1,36,817418,2232
tSp_BJ5UaUc,US,Other,2,1,773061,737
tT7VPANguvA,GB,Music,1,10,549367,11175
tTShz7ZJkJQ,GB,Other,1,43,28362,3897
tTd8Q23e57c,US,Other,2,21,229392,1320
tTne4Fi4FLs,GB,Challenge/Stunt,1,18,258798,2293
tVe0rNRmA3k,US,Sports,1,41,381473,22146
tW3fdeH2N9A,GB,Music,1,34,2923,257
tY3f66V-aCM,IN,Gaming,1,21,458343,6851
tY6ERxackSo,US,Movie/TV Trailer,1,38,21185,740
tYW2i9VOkH0,GB,Movie/TV Trailer,1,19,285464,10249
tYW2i9VOkH0,IE,Movie/TV Trailer,4,22,363960,12223
tYW2i9VOkH0,US,Movie/TV Trailer,1,31,288013,10292
tYjDoPXtdL4,US,Other,1,43,349157,9071
tZ15yNT9LSE,GB,Sports,1,25,410469,10145
tZvWaVCjuMs,IN,Movie/TV Trailer,5,5,256420,4561
t_QUYXwkwss,US,Movie/TV Trailer,2,13,629597,21274
tblD7cnRBoc,GB,Other,1,16,39795,8693
tbnI7YvLYpA,GB,Other,1,46,132031,782
tbybXMAcSC4,GB,Other,1,44,220405,21868
tcA-Z5jlAwM,US,Other,1,36,56718,1525
tcm9ELy-u1Q,GB,Movie/TV Trailer,1,47,41144,363
tf3lXvYEJv4,GB,Music,1,31,106837,11358
tf3lXvYEJv4,US,Music,1,30,110877,11670
tfPs5zaVqHM,US,Other,1,41,0,0
tflo8FgQ4bo,GB,Other,1,44,306461,17832
tiYz2RiKA1M,GB,Movie/TV Trailer,1,40,37870,2480
tigsBUNnGjo,US,Other,1,21,258161,29946
tjnra1LDlwU,US,Other,1,6,612707,18858
tkXKZZWY6Mo,IN,Sports,2,12,1356380,44618
tkXRK8CxbqY,IN,Other,1,35,302871,10487
tku9rqITvvM,US,Other,1,27,210511,8137
tl2kaF_tot0,IN,Gaming,3,6,1912297,117154
tl8BTYn8bUU,IN,Other,1,27,555966,45322
tlJMx8H9Jd8,GB,Movie/TV Trailer,3,11,825863,33986
tlJMx8H9Jd8,US,Movie/TV Trailer,3,14,829968,34062
tlRlavbg3sY,GB,Other,1,10,683525,34506
tlRlavbg3sY,IN,Other,4,4,2069431,53727
tlTvjKU69dY,US,Other,1,24,0,0
tm8S57Qc-wQ,GB,Gaming,1,3,162989,665
tm8S57Qc-wQ,IE,Gaming,1,36,166065,677
tm8S57Qc-wQ,US,Gaming,1,33,187168,732
tmc4lq2lQqQ,GB,Other,1,31,386947,15025
tmc4lq2lQqQ,US,Other,1,24,401094,15306
tmeD9wfSSwE,IN,Other,1,22,267622,917
tmeMkdTGJyU,US,Gaming,1,35,261495,6614
tpLZF4u2fWs,GB,Music,1,3,23583,1795
tpP4pq2Si-I,GB,Gaming,1,27,79160,4958
tpsC24DPkJ8,IN,Music,2,33,409602,661
tqjr1h_y-As,IN,Gaming,1,30,441504,28645
tqnqXlb8Cxs,IN,Other,1,21,309383,650
tr7z6IFxpnI,GB,Other,1,34,403359,2765
ts0NPFROIqQ,IN,Sports,1,32,307996,1784
ts8peyv5sRI,IN,Other,1,12,360231,2510
tsTOXpHXNxw,IN,Movie/TV Trailer,2,14,279007,10265
tsUV27flYRQ,GB,Other,1,40,73409,12373
tsUV27flYRQ,US,Other,1,16,77033,12725
tt9xkyFbTdg,GB,Other,2,34,129452,12296
tu_QAmspOFU,IN,Gaming,1,24,999986,2275
tup6is0-qY0,GB,Other,1,30,1302459,26055
tup6is0-qY0,US,Other,1,29,1310507,26193
twLhSqabby0,GB,Music,2,7,1976031,68393
twLhSqabby0,IE,Music,7,25,6220752,86285
twLhSqabby0,US,Music,1,14,1094930,60097
tx9rcP08xZE,IN,Sports,1,45,172447,1263
txHQag0OJBo,GB,Movie/TV Trailer,1,26,153544,3996
txHQag0OJBo,IN,Movie/TV Trailer,2,20,268524,11042
txrYKA8Zg4g,GB,Other,2,10,907503,82551
txrYKA8Zg4g,US,Other,3,1,1285387,97964
ty1BqUcGruM,GB,Other,1,46,173625,830
tyBbHfKFd0c,IN,Gaming,1,21,932905,5229
tyG9hgWzD6k,GB,Movie/TV Trailer,1,35,1546991,13258
tyG9hgWzD6k,IN,Movie/TV Trailer,3,14,2543873,18877
tykxfRygYH8,GB,Movie/TV Trailer,1,50,42503,1589
tykxfRygYH8,US,Movie/TV Trailer,1,44,43386,1604
tzgtaXLUaDA,GB,Other,1,24,24129,849
tzlY8XD1CGg,GB,Other,2,2,606861,33068
tzlY8XD1CGg,IE,Other,6,26,780065,37555
tzlY8XD1CGg,US,Other,2,5,610692,33136
tztp1eqn3tQ,US,Sports,1,6,0,0
u-BMzP-RLd4,GB,Other,1,48,99602,14260
u-Mwar6DwA8,IE,Other,1,45,834655,41808
u06B4BVTgvU,IN,Music,3,4,4682515,177932
u0g8elvennQ,GB,Music,1,46,533994,10352
u0g8elvennQ,US,Music,1,22,539815,10473
u21St-Q58GI,GB,Other,1,9,1174383,70664
u21St-Q58GI,IE,Other,6,12,2488599,96834
u21St-Q58GI,US,Other,1,32,1212385,71551
u48_JpUloGY,GB,Movie/TV Trailer,1,23,243499,9751
u48_JpUloGY,IE,Movie/TV Trailer,5,32,3559535,95304
u4jbkirlbIw,IN,Movie/TV Trailer,4,2,222050,5358
u4npZvN1YG0,GB,Movie/TV Trailer,1,35,69427,2596
u4npZvN1YG0,US,Movie/TV Trailer,1,32,73163,2666
u54KQyoXdo4,GB,Gaming,1,35,121018,9026
u57vS1ijxTI,GB,Gaming,1,42,202449,2626
u61fUWCKAG4,GB,Music,2,13,643808,56146
u61fUWCKAG4,US,Music,2,4,656504,56638
u6QLVj6H_hI,GB,Movie/TV Trailer,1,23,89759,3898
u6rKrcf2t9E,US,Other,1,28,0,0
u799DFYWKRY,GB,Sports,1,6,682985,21351
u799DFYWKRY,IE,Sports,1,29,683517,21359
u799DFYWKRY,US,Sports,1,8,687305,21396
u7KInooWQJQ,US,Other,1,37,95351,506
u8UkPk-Z6Zc,US,Gaming,1,21,295194,14455
u8fPKDGg1zI,IN,Movie/TV Trailer,2,38,223955,4695
u8yQ88IRc2Q,GB,Movie/TV Trailer,2,14,290701,5443
u8yQ88IRc2Q,US,Movie/TV Trailer,2,10,292519,5472
u9Ak0a715jQ,GB,Gaming,1,12,658908,12250
u9Ak0a715jQ,US,Gaming,1,9,674921,12524
u9BdaJTWeiw,IN,Music,5,1,4850878,76435
uA6796XjIns,GB,Other,1,34,231251,12322
uAEM7Tyzics,GB,Challenge/Stunt,1,24,67973,1596
uAmHkYShGhM,GB,Other,1,39,1705533,3167
uAmHkYShGhM,US,Other,1,42,1705679,3168
uB-ei21vpxA,IN,Other,1,44,199191,1524
uBotyv_TSZg,GB,Movie/TV Trailer,2,2,20465275,258145
uBotyv_TSZg,IE,Movie/TV Trailer,12,20,25951315,304583
uBotyv_TSZg,IN,Movie/TV Trailer,6,2,24920937,293282
uBotyv_TSZg,US,Movie/TV Trailer,2,23,20554813,259262
uC6c2JMWaOs,IN,Other,1,45,151313,788
uCGRvzdJir8,IN,Other,1,31,137714,1583
uCN3lhcFu5g,GB,Other,1,28,1867518,12368
uCN3lhcFu5g,IN,Other,3,15,940860,6224
uCjkRVV0-qU,GB,Movie/TV Trailer,1,31,536449,10575
uCjkRVV0-qU,IN,Movie/TV Trailer,3,14,11440248,15268
uD0yLUVtAvk,GB,Other,1,22,187922,38404
uDvsMTADc7w,GB,Other,1,46,542637,22923
uE8VV3WXB0s,IN,Sports,1,38,737262,21331
uEGXoTTKpH0,GB,Other,1,27,178096,4527
uEfiwemf69k,GB,Music,2,10,2190970,30116
uEq6e7u_C04,IN,Movie/TV Trailer,3,8,473494,6968
uF1tNZKJxC8,US,Other,1,14,254896,10665
uF3ZTH5lXi4,IN,Movie/TV Trailer,1,43,207456,12163
uF5HUfho2NU,GB,Other,1,49,34014,4373
uFJDQH0AuHI,GB,Other,1,39,331930,24330
uFJDQH0AuHI,US,Other,1,34,346259,24799
uFf_aQqDiOw,GB,Sports,1,12,407587,22919
uFf_aQqDiOw,US,Sports,1,44,421693,23436
uGusRN7Ir0g,GB,Reaction,1,46,89455,7398
uGusRN7Ir0g,US,Reaction,1,37,52521,5123
uGwsF0CfKpY,IN,Gaming,1,15,483217,8474
uHpz5sgmJwo,GB,Movie/TV Trailer,1,11,95975,2404
uHpz5sgmJwo,US,Movie/TV Trailer,1,19,97615,2415
uJHNU5A_lSE,GB,Other,1,24,82354,1793
uJKHvFJsb2c,IN,Other,1,35,135259,391
uK2750jXA7k,IN,Movie/TV Trailer,1,49,9815,604
uKMd6orLNBk,GB,Other,1,32,173829,6933
uKPCsmR4ol0,IN,Movie/TV Trailer,1,43,73041,769
uL1rkret6CQ,IN,Other,1,44,54383,140
uLZvGq-a-Aw,IN,Movie/TV Trailer,2,41,427384,4252
uL_G6zC9ECc,US,Other,1,40,0,0
uMIKPfAfn3w,GB,Other,1,33,26953,943
uMMyozRqglI,US,Other,1,35,124433,5215
uMXGDfB6uRU,GB,Movie/TV Trailer,1,49,43869,4136
uNBo8dYSvKc,US,Other,1,36,0,0
uO_VHpxl5Pg,US,Other,1,43,0,0
uPNYyoOF4Ug,IN,Other,1,45,162529,240
uPZ94vlPhPI,GB,Other,1,44,77088,1518
uQ-Y3oEvghM,GB,Other,1,14,68489,1938
uRfn-Hj8vHc,IN,Music,3,7,435635,16197
uRk5M1XYA4Q,GB,Music,1,48,418542,36135
uRk5M1XYA4Q,US,Music,1,37,425685,36847
uS5HpSC37nk,IN,Other,4,19,417829,24837
uS9jaNTtcqg,US,Other,1,29,250517,9407
uVfVJEYD88U,GB,Music,1,33,51912,66
uWfJeDJcy94,IN,Movie/TV Trailer,3,32,124084,6719
uX_iqFlUdqI,GB,Gaming,1,6,899844,60626
uX_iqFlUdqI,IE,Gaming,4,27,2178983,107226
uX_iqFlUdqI,US,Gaming,1,12,945377,62410
uXwEJh4wg4k,IN,Gaming,1,9,1314513,3480
uYU1J7QszpU,US,Other,1,23,169391,23570
uah77OHk6nA,US,Other,1,3,0,0
ubzjfMwYM2M,GB,Gaming,1,49,156794,10791
udK_Z2YJjYY,US,Other,1,30,107211,2723
udcTxiHk-2o,US,Sports,1,47,494560,14547
ueb59rJDF8g,US,Other,1,9,698954,25182
uebsiRoqtSk,IN,Other,2,6,1752810,90379
ug0Br7QeMuA,US,Sports,1,20,799183,0
ugILckQ9ePg,US,Other,1,12,0,0
ugKc1YAlO2Y,GB,Other,1,48,151191,3465
uhHOK2paQqs,GB,Other,1,30,312524,16243
uhHOK2paQqs,IE,Other,1,48,314484,16277
uhHOK2paQqs,US,Other,1,48,321644,16504
uhky6t2lj6U,GB,Other,1,43,20581,1144
uj8JZD38Il0,IN,Other,2,33,66403,13944
ujVAmeBgOjs,IN,Music,1,36,158262,7779
ujvSfYgnFGQ,IN,Other,1,20,667103,62059
ulU8RHc9biA,US,Music,1,46,20565,3280
ulgKmnSLZWU,GB,Other,2,34,53655,4577
ulwYwjmU3ZI,GB,Music,1,36,111213,5364
un603Uxm_vs,US,Other,1,21,190454,10470
undhkaMMenU,GB,Other,1,24,759885,16117
undhkaMMenU,IN,Other,4,4,2620406,33878
unf8x_aZg9Y,GB,Movie/TV Trailer,1,22,4805936,41264
unf8x_aZg9Y,IN,Movie/TV Trailer,4,5,14329855,63176
unf8x_aZg9Y,US,Movie/TV Trailer,1,43,4983622,42458
uo0Dp6uYtxM,IN,Gaming,1,19,150617,572
uoBKZZFl-mo,GB,Gaming,1,38,91488,5042
uoKgr_oYHsA,US,Other,1,24,44660,604
uobLkWraHGw,GB,Other,1,34,57134,7059
uotHvdvE6qI,IN,Other,1,34,30491,104
up2Ni79-okI,GB,Other,1,46,198181,4340
upJ_LQ7uFv0,GB,Music,1,49,30277,1182
upvOb_jh0Hg,IN,Movie/TV Trailer,1,29,35345,1487
upy3zhSV4wY,GB,Other,1,36,62956,1341
uqn8ga1y3ow,US,Movie/TV Trailer,1,25,118497,1943
ur5F5IV5sgM,GB,Music,1,38,266403,875
urVFQLBtx7w,GB,Gaming,1,12,116426,3612
uriK7yH4b5E,IN,Movie/TV Trailer,1,11,287702,10170
usegdkbD3_E,GB,Other,2,1,585500,13935
usegdkbD3_E,IE,Other,5,1,1726494,34390
utf2lCWptPo,GB,Gaming,1,30,59219,3459
uwf2zXGNHcw,US,Music,1,7,54002,6390
uwild1rw7Aw,IE,Movie/TV Trailer,4,26,3544808,76960
uxNuuys19XE,GB,Other,1,1,563236,50311
uxNuuys19XE,IE,Other,1,22,580544,51030
uxNuuys19XE,US,Other,2,1,4089567,136696
uxUMXniTfjM,GB,Movie/TV Trailer,2,2,1516932,120774
uxUMXniTfjM,US,Movie/TV Trailer,3,2,1523493,121098
uy-4yZaUF0Q,GB,Other,1,18,507005,29957
uy-4yZaUF0Q,US,Other,1,18,535132,31031
uySR5f38rfs,US,Movie/TV Trailer,1,17,97456,7308
uz1I2jnPN9A,US,Other,1,49,0,0
v-L6axH9L_Y,GB,Other,1,23,307556,15567
v-L6axH9L_Y,US,Other,1,17,324447,15965
v-SnFA5v9P8,GB,Movie/TV Trailer,2,8,707042,17611
v-SnFA5v9P8,US,Movie/TV Trailer,2,8,707766,17616
v02H8nylJVc,IN,Other,1,31,796936,32603
v0FW4iwLlPo,GB,Movie/TV Trailer,2,5,108862,760
v0xwwjsdvYU,US,Gaming,1,43,193202,15175
v1ISv_h_qXY,GB,Movie/TV Trailer,1,50,98893,6581
v1t4MTqdfyI,GB,Other,4,1,4652707,368492
v1t4MTqdfyI,IE,Other,4,7,4660326,368576
v1t4MTqdfyI,US,Other,4,1,4682404,369134
v23iSg1oVfI,GB,Other,1,13,63662,390
v2OS2LOD-G8,GB,Music,2,25,344867,34809
v2lHUchbMSI,GB,Other,1,45,12323,291
v324aEfFX3o,US,Gaming,1,38,558734,58779
v3HfKcRqhf8,GB,Gaming,1,29,307510,10310
v3HfKcRqhf8,US,Gaming,1,23,330841,10779
v4Xfw1HT6ME,GB,Other,1,18,823694,61549
v4Xfw1HT6ME,IE,Other,2,42,1673500,100512
v4Xfw1HT6ME,US,Other,2,15,1444161,91167
v5IBfDJ1QOs,GB,Other,1,20,214516,19752
v5IBfDJ1QOs,US,Other,1,42,231400,20669
v5jVX0QYwQo,IN,Other,1,33,905856,9531
v67VmnSs4Fk,GB,Other,1,15,538813,8276
v67VmnSs4Fk,US,Other,1,12,543447,8336
v6l_Xw438Uk,IN,Other,2,38,1142232,85129
v6oRGsg7518,IN,Gaming,1,45,411696,6065
v7-HJlnijy4,GB,Movie/TV Trailer,1,29,34352,1076
v75Bv1rnZA4,US,Other,1,8,525433,21073
v7KXFji-IIM,US,Other,1,41,0,0
v7MsmIR0YsM,US,Other,1,29,403858,11549
v7fatG7Somw,US,Reaction,1,47,27735,1319
v8-szyybwh4,US,Music,2,7,146963,8816
v9MxlpYd7yQ,US,Other,1,25,247593,11257
v9c6C_dcxro,US,Other,1,44,92043,3036
v9iRIZ1Z63A,IN,Other,1,35,402149,30209
vABuhYF-aIM,GB,Other,1,41,586736,17381
vABuhYF-aIM,IE,Other,4,14,921550,24339
vAdV9XqiQ-g,GB,Other,2,9,263803,364
vAsMCl3xIg8,GB,Other,1,36,314462,4981
vAteGCCq80Y,IE,Other,1,42,430824,26427
vBxzAnxh8BE,GB,Reaction,1,19,78571,3955
vBxzAnxh8BE,US,Reaction,1,22,82277,4061
vCsS9a4dstY,US,Other,1,43,0,0
vCx-zNBIq3w,IN,Other,1,25,271723,441
vD2GwIrseno,IN,Gaming,1,21,412639,23909
vDDDqk3Omx4,US,Other,1,31,0,0
vDL8VyhE7G4,IN,Sports,1,27,181978,2089
vDO987ywE_E,GB,Other,3,1,112661,6578
vElboau8b1g,GB,Gaming,1,33,163087,6435
vElboau8b1g,US,Gaming,1,27,171843,6596
vEvAQeBoDGQ,GB,Gaming,1,48,1014762,8542
vFf14t357jg,US,Other,1,28,114817,1724
vI_uSGAoNPE,US,Other,1,35,411647,1460
vIqdyYEVmDY,US,Movie/TV Trailer,2,23,106134,2336
vJuYZKuP5b0,US,Other,1,36,120270,616
vKIsTOYMTsA,US,Gaming,1,36,254074,9495
vK_IL6V17Js,GB,Gaming,1,17,220311,19211
vKlhyxeLh7c,IN,Other,2,22,403965,1254
vKr1wiLiBpo,GB,Other,1,45,213746,3652
vKzPmy3VUzY,US,Other,1,41,90900,8681
vLIloxtPNZI,US,Other,1,22,126063,1599
vLaVHY86Vhc,IE,Music,11,13,817794,700
vMx06MD8tcQ,IN,Challenge/Stunt,1,12,1095706,15458
vN-5uOzOFec,GB,Other,1,18,50755,1464
vN-5uOzOFec,US,Other,1,38,60442,1560
vNRfmRbXLUs,GB,Other,2,1,344883,907
vOGmktrRipk,GB,Movie/TV Trailer,2,11,492183,10141
vOGmktrRipk,IE,Movie/TV Trailer,2,44,492873,10145
vOGmktrRipk,US,Movie/TV Trailer,1,2,307667,7727
vOIdqzOhUpo,GB,Movie/TV Trailer,1,32,128678,2666
vOIdqzOhUpo,US,Movie/TV Trailer,1,37,131755,2706
vOPEc878fXA,GB,Gaming,1,24,207638,8176
vOPEc878fXA,US,Gaming,1,35,222887,8396
vO_VCU3GDqw,US,Movie/TV Trailer,1,29,78481,2954
vOfyxPRunFM,GB,Other,3,4,3513567,178547
vOfyxPRunFM,IE,Other,2,10,3516579,178676
vOfyxPRunFM,US,Other,3,10,3541549,179464
vOtlejS1En0,US,Other,1,38,0,0
vQCGZCagY1w,US,Sports,1,17,0,0
vQqwVQ8Et_k,GB,Other,1,37,102980,17235
vRymn_J5X4k,US,Other,1,45,58865,1814
vU2_3SHFjOk,GB,Other,1,41,194989,7841
vU2_3SHFjOk,US,Other,1,13,209502,8096
vVHMEjzQDaw,IN,Gaming,2,21,832611,27319
vVwni50foWc,GB,Music,1,46,62461,211
vWRJIAYhIcc,GB,Movie/TV Trailer,1,17,356794,23234
vWRJIAYhIcc,US,Movie/TV Trailer,1,29,363566,23524
vY6QT50zrf0,GB,Other,2,6,418529,9464
vY6QT50zrf0,IE,Other,5,21,455717,10036
vY6QT50zrf0,US,Other,1,18,368807,8801
vY8oHE682ko,GB,Sports,1,33,109901,3385
vYoDvVF6e_s,GB,Movie/TV Trailer,2,23,341161,9410
vYoDvVF6e_s,US,Movie/TV Trailer,2,14,345467,9457
vYvL9MNytno,IN,Movie/TV Trailer,6,5,954625,6387
vZYVkitGXBU,GB,Other,2,22,1010874,96601
vZYVkitGXBU,IE,Other,7,22,2100719,137739
